conversation_id,customer_message,intent
CONV-00718,Quick question: Can you give me an ETA for this shipment? I placed the order earlier today. I’d like to resolve this today.,delivery_estimate
CONV-00719,"I wanted to check whether I have tried several times, but the transaction won't go through. This is my first time dealing with this issue. Can you check?",payment_failure
CONV-00720,Please advise: I forgot my password. How can I reset it? I placed the order earlier today. I'd appreciate your help.,password_reset
CONV-00721,I want to cancel my subscription. I haven't changed anything on my account. Please let me know.,subscription_cancel
CONV-00722,"Hello, I'm still waiting for the money from my return. Can you check? I haven't changed anything on my account. Can you check?",refund_status
CONV-00723,"Hi, Could you explain the return process for this purchase? I’m trying to sort this out before the end of the day. Thanks.",return_request
CONV-00724,Just checking — I don't want the subscription to continue after this billing period. I’m trying to sort this out before the end of the day. I’d like to resolve this today.,subscription_cancel
CONV-00725,"Hi, I can't sign in to my account. I noticed this while reviewing my recent activity. Any guidance would be helpful.",account_access
CONV-00726,I’m contacting support because Could you tell me the current location or transit stage of my parcel?,delivery_tracking
CONV-00727,"Hi, Could you explain the return process for this purchase? I placed the order earlier today. Thanks.",return_request
CONV-00728,"Hello, When should ORD-100720 arrive? This is my first time dealing with this issue. Thank you.",delivery_estimate
CONV-00729,One product from my order is missing. This is my first time dealing with this issue.,missing_item
CONV-00730,"Hello, I received the package, but one of the products is absent.",missing_item
CONV-00731,Has the courier scanned ORD-104877 yet? Can you check?,delivery_tracking
CONV-00732,I wanted to check whether Can you give me an ETA for this shipment? I haven't changed anything on my account. Can you check?,delivery_estimate
CONV-00733,"Hi, How can I prevent the plan from renewing? I noticed this while reviewing my recent activity. I’d like to resolve this today.",subscription_cancel
CONV-00734,I’m contacting support because When should the refund appear in my account?,refund_status
CONV-00735,I need some help. Where is ORD-104845 right now? I haven't changed anything on my account. Can you check?,delivery_tracking
CONV-00736,"Hello, Can you show me the latest tracking update for my shipment?",delivery_tracking
CONV-00737,"Could you help me? I expected this shipment already, but it hasn't turned up. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",delivery_delay
CONV-00738,Please advise: What steps do I need to follow to return this product? I noticed this while reviewing my recent activity. Any guidance would be helpful.,return_request
CONV-00739,"Hello, I received a security alert for an unfamiliar sign-in.",account_security
CONV-00740,Quick question: The promised delivery window is over for ORD-100274. I placed the order earlier today. Thanks.,delivery_delay
CONV-00741,"Hello, I received the package, but one of the products is absent. I haven't changed anything on my account. Thank you.",missing_item
CONV-00742,Just checking — I’m planning around the delivery. When is it expected? I placed the order earlier today. Thanks.,delivery_estimate
CONV-00743,Please advise: I entered the wrong delivery address. Can it be corrected? I’m trying to sort this out before the end of the day. Thanks.,address_change
CONV-00744,Could you help me? My subscription payment was higher than I expected. I’m trying to sort this out before the end of the day. I'd appreciate your help.,subscription_billing
CONV-00745,Could you help me? Has the courier scanned ORD-104892 yet? I noticed this while reviewing my recent activity. Any guidance would be helpful.,delivery_tracking
CONV-00746,Quick question: I keep getting rejected when I try to sign in. I placed the order earlier today. I'd appreciate your help.,account_access
CONV-00747,Please advise: When should ORD-100605 arrive? I’m trying to sort this out before the end of the day. Thanks.,delivery_estimate
CONV-00748,"Hi, Could you explain the return process for this purchase? I placed the order earlier today. Thanks.",return_request
CONV-00749,Quick question: Can you give me an ETA for this shipment? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,delivery_estimate
CONV-00750,Just checking — What exactly is included with this item? I placed the order earlier today. I’d like to resolve this today.,product_information
