conversation_id,customer_message,intent
CONV-00892,Could you help me? Has the courier scanned ORD-104932 yet? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,delivery_tracking
CONV-01964,I need some help. Can you explain the latest recurring charge? This is my first time dealing with this issue. Please let me know.,subscription_billing
CONV-03976,Please advise: My parcel is 3 days late. Can you investigate? I’m trying to sort this out before the end of the day. I'd appreciate your help.,delivery_delay
CONV-04412,Please advise: The product has a crack that wasn't shown in the listing. I placed the order earlier today. I’d like to resolve this today.,damaged_item
CONV-00395,Please help me arrange a return. I haven't changed anything on my account. Thank you.,return_request
CONV-04301,I wanted to check whether I noticed a login I don't recognize. I haven't changed anything on my account. Thank you.,account_security
CONV-04707,Please advise: Can you show me the latest tracking update for my shipment? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,delivery_tracking
CONV-01174,I’m contacting support because I think someone may have accessed my account. This is my first time dealing with this issue.,account_security
CONV-00557,Quick question: Can you tell me more about this product's features? I’m trying to sort this out before the end of the day. Thanks.,product_information
CONV-03983,Could you help me? Please update the destination before the order ships. I noticed this while reviewing my recent activity. I’d like to resolve this today.,address_change
CONV-00159,I’m contacting support because How do I change the address attached to my order? Please let me know.,address_change
CONV-04968,The same purchase appears twice on my card statement. I haven't changed anything on my account. Please let me know.,duplicate_charge
CONV-03262,Just checking — There are changes in my profile that I didn't make. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,account_security
CONV-03737,"Hi, Where can I request a password reset? I placed the order earlier today. Any guidance would be helpful.",password_reset
CONV-04554,"Hello, I received the package, but one of the products is absent. Thank you.",missing_item
CONV-01926,I was sent the wrong model. Can you check?,wrong_item
CONV-01519,I need some help. There is visible damage on the item I received. Please let me know.,damaged_item
CONV-04577,"I wanted to check whether The box arrived, but shirt wasn't inside. Can you check?",missing_item
CONV-04250,Just checking — I placed ORD-100003 recently. What is happening with it? I noticed this while reviewing my recent activity. Any guidance would be helpful.,order_status
CONV-04886,"Hi, I can't sign in to my account. I placed the order earlier today. I'd appreciate your help.",account_access
CONV-00500,I need some help. Can I change the shipping address for ORD-103550? Can you check?,address_change
CONV-02424,Please advise: My discount code isn't working. I placed the order earlier today. Any guidance would be helpful.,promo_code
CONV-02530,Please advise: Does this product come with the accessories shown? I’m trying to sort this out before the end of the day. I'd appreciate your help.,product_information
CONV-02272,"Hello, My package contains a different product. I haven't changed anything on my account. Thank you.",wrong_item
CONV-01203,Quick question: I noticed a login I don't recognize. I noticed this while reviewing my recent activity. Any guidance would be helpful.,account_security
CONV-03768,"Hello, My discount code isn't working. I haven't changed anything on my account. Can you check?",promo_code
CONV-03832,"Hi, How can I prevent the plan from renewing? I’m trying to sort this out before the end of the day. I’d like to resolve this today.",subscription_cancel
CONV-03382,I wanted to check whether Can you tell me more about this product's features? Please let me know.,product_information
CONV-04295,Could you help me? I no longer want this order. Is cancellation still possible? I noticed this while reviewing my recent activity. Any guidance would be helpful.,order_cancellation
CONV-00085,I need some help. I can't recall my password and need to change it. Can you check?,password_reset
CONV-03515,I wanted to check whether Do you have an update on ORD-100036? I want to know where it stands. Can you check?,order_status
CONV-02468,I’m contacting support because I need the specifications before I decide whether to buy it. Please let me know.,product_information
CONV-01689,"Could you help me? I expected this shipment already, but it hasn't turned up. I noticed this while reviewing my recent activity. I'd appreciate your help.",delivery_delay
CONV-04779,I need some help. The item I received isn't the one I ordered. This is my first time dealing with this issue. Can you check?,wrong_item
CONV-00814,"Hello, Why are there duplicate transactions for one order? This is my first time dealing with this issue. Please let me know.",duplicate_charge
